20161016_11539588;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__PorteFerme_M22;1
20161016_11539588;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161016_11539589;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__PorteFerme_M23;1
20161016_11539589;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__PorteVisible_M22;2
20161016_11539589;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__PorteVisible_M23;2
20161016_11539589;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;32775
20161016_11539589;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;32803
20161016_11539589;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;7
20161016_11539589;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161016_11539625;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;7
20161016_11539625;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__FermeturePorte_M22;1
20161016_11539625;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544140;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__FermeturePorte_M23;1
20161017_230544140;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__OuverturePorte_M22;1
20161017_230544140;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__OuverturePorte_M23;1
20161017_230544140;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__PorteFerme_M22;1
20161017_230544140;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__PorteFerme_M23;1
20161017_230544140;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__PorteVisible_M22;2
20161017_230544140;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__PorteVisible_M23;2
20161017_230544140;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;33139
20161017_230544140;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;33117
20161017_230544140;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;32766
20161017_230544140;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544183;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;65535
20161017_230544183;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;33140
20161017_230544183;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__fallback;1
20161017_230544239;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;33114
20161017_230544239;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;7
20161017_230544239;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;5
20161017_230544239;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;33116
20161017_230544239;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544290;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;5
20161017_230544290;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;1
20161017_230544290;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;33115
20161017_230544290;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544337;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;2
20161017_230544337;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;33142
20161017_230544337;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544383;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;17
20161017_230544383;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;33140
20161017_230544383;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544428;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;1
20161017_230544428;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;1
20161017_230544428;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;33113
20161017_230544428;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544474;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;4
20161017_230544474;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;33117
20161017_230544474;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544522;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;2
20161017_230544522;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;33139
20161017_230544522;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544582;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;4
20161017_230544582;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;33114
20161017_230544582;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544624;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;2
20161017_230544624;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;0
20161017_230544624;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;33117
20161017_230544624;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544667;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;1
20161017_230544667;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;4
20161017_230544667;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;1
20161017_230544667;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544740;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;0
20161017_230544740;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544780;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;33140
20161017_230544780;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544822;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;33116
20161017_230544822;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;1
20161017_230544822;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;3
20161017_230544822;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;33138
20161017_230544822;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544880;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;33114
20161017_230544880;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;5
20161017_230544880;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;33115
20161017_230544880;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544929;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;4
20161017_230544929;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;33140
20161017_230544929;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230544986;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;0
20161017_230544986;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;33137
20161017_230544986;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230545040;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;33114
20161017_230545040;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;3
20161017_230545040;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;2
20161017_230545040;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;33140
20161017_230545040;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230545086;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M24;33117
20161017_230545086;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;1
20161017_230545086;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M24;4
20161017_230545086;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;33141
20161017_230545086;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__aopp;1
20161017_230545185;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Vitesse_M21;3
20161017_230545185;h;dbg;192.168.10.101;1;0;M11.LogiqueSecu.Algo_DonneesUtiles__Position_M21;33139
